,time,ten9_comp,Total Stress,S3 Magnitude,Temperature
1260,55636284.0,xx,-8.564692e+07,-8.564597e+07,328.95837
1261,55636284.0,xy,-2.1323945e-10,-8.564597e+07,328.95837
1262,55636284.0,xz,-84776.086,-8.564597e+07,328.95837
1263,55636284.0,yx,-2.1323945e-10,-8.564597e+07,328.95837
1264,55636284.0,yy,-8.5659976e+07,-8.564597e+07,328.95837
1265,55636284.0,yz,-89159.71,-8.564597e+07,328.95837
1266,55636284.0,zx,-84776.086,-8.564597e+07,328.95837
1267,55636284.0,zy,-89159.71,-8.564597e+07,328.95837
1268,55636284.0,zz,-9.375351e+07,-8.564597e+07,328.95837
1269,56136284.0,xx,-8.55803e+07,-8.55794e+07,328.83252
1270,56136284.0,xy,-2.1128668e-10,-8.55794e+07,328.83252
1271,56136284.0,xz,-82788.016,-8.55794e+07,328.83252
1272,56136284.0,yx,-2.1128668e-10,-8.55794e+07,328.83252
1273,56136284.0,yy,-8.559304e+07,-8.55794e+07,328.83252
1274,56136284.0,yz,-87228.266,-8.55794e+07,328.83252
1275,56136284.0,zx,-82788.016,-8.55794e+07,328.83252
1276,56136284.0,zy,-87228.266,-8.55794e+07,328.83252
1277,56136284.0,zz,-9.374513e+07,-8.55794e+07,328.83252
1278,56636284.0,xx,-8.563636e+07,-8.563547e+07,328.83252
1279,56636284.0,xy,-2.0966189e-10,-8.563547e+07,328.83252
1280,56636284.0,xz,-81758.09,-8.563547e+07,328.83252
1281,56636284.0,yx,-2.0966189e-10,-8.563547e+07,328.83252
1282,56636284.0,yy,-8.564887e+07,-8.563547e+07,328.83252
1283,56636284.0,yz,-86286.29,-8.563547e+07,328.83252
1284,56636284.0,zx,-81758.09,-8.563547e+07,328.83252
1285,56636284.0,zy,-86286.29,-8.563547e+07,328.83252
1286,56636284.0,zz,-9.374612e+07,-8.563547e+07,328.83252
1287,57136284.0,xx,-8.557138e+07,-8.557054e+07,328.70895
1288,57136284.0,xy,-2.0774467e-10,-8.557054e+07,328.70895
1289,57136284.0,xz,-79816.59,-8.557054e+07,328.70895
1290,57136284.0,yx,-2.0774467e-10,-8.557054e+07,328.70895
1291,57136284.0,yy,-8.558388e+07,-8.557054e+07,328.70895
1292,57136284.0,yz,-84402.41,-8.557054e+07,328.70895
1293,57136284.0,zx,-79816.59,-8.557054e+07,328.70895
1294,57136284.0,zy,-84402.41,-8.557054e+07,328.70895
1295,57136284.0,zz,-9.373862e+07,-8.557054e+07,328.70895
1296,57636284.0,xx,-8.562701e+07,-8.562619e+07,328.70895
1297,57636284.0,xy,-2.0615418e-10,-8.562619e+07,328.70895
1298,57636284.0,xz,-78811.016,-8.562619e+07,328.70895
1299,57636284.0,yx,-2.0615418e-10,-8.562619e+07,328.70895
1300,57636284.0,yy,-8.563931e+07,-8.562619e+07,328.70895
1301,57636284.0,yz,-83483.45,-8.562619e+07,328.70895
1302,57636284.0,zx,-78811.016,-8.562619e+07,328.70895
1303,57636284.0,zy,-83483.45,-8.562619e+07,328.70895
1304,57636284.0,zz,-9.3739736e+07,-8.562619e+07,328.70895
1305,58136284.0,xx,-8.556387e+07,-8.5563096e+07,328.58762
1306,58136284.0,xy,-2.0428334e-10,-8.5563096e+07,328.58762
1307,58136284.0,xz,-76921.766,-8.5563096e+07,328.58762
1308,58136284.0,yx,-2.0428334e-10,-8.5563096e+07,328.58762
1309,58136284.0,yy,-8.5576056e+07,-8.5563096e+07,328.58762
1310,58136284.0,yz,-81649.42,-8.5563096e+07,328.58762
1311,58136284.0,zx,-76921.766,-8.5563096e+07,328.58762
1312,58136284.0,zy,-81649.42,-8.5563096e+07,328.58762
1313,58136284.0,zz,-9.373241e+07,-8.5563096e+07,328.58762
1314,58636284.0,xx,-8.561904e+07,-8.561828e+07,328.58762
1315,58636284.0,xy,-2.0272663e-10,-8.561828e+07,328.58762
1316,58636284.0,xz,-75944.44,-8.561828e+07,328.58762
1317,58636284.0,yx,-2.0272663e-10,-8.561828e+07,328.58762
1318,58636284.0,yy,-8.563102e+07,-8.561828e+07,328.58762
1319,58636284.0,yz,-80755.94,-8.561828e+07,328.58762
1320,58636284.0,zx,-75944.44,-8.561828e+07,328.58762
1321,58636284.0,zy,-80755.94,-8.561828e+07,328.58762
1322,58636284.0,zz,-9.3733624e+07,-8.561828e+07,328.58762
1323,59136284.0,xx,-8.555744e+07,-8.555672e+07,328.46835
1324,59136284.0,xy,-2.0089745e-10,-8.555672e+07,328.46835
1325,59136284.0,xz,-74105.81,-8.555672e+07,328.46835
1326,59136284.0,yx,-2.0089745e-10,-8.555672e+07,328.46835
1327,59136284.0,yy,-8.5569416e+07,-8.555672e+07,328.46835
1328,59136284.0,yz,-78969.86,-8.555672e+07,328.46835
1329,59136284.0,zx,-74105.81,-8.555672e+07,328.46835
1330,59136284.0,zy,-78969.86,-8.555672e+07,328.46835
1331,59136284.0,zz,-9.372679e+07,-8.555672e+07,328.46835
1332,59636284.0,xx,-8.561211e+07,-8.5611416e+07,328.46835
1333,59636284.0,xy,-1.9937549e-10,-8.5611416e+07,328.46835
1334,59636284.0,xz,-73159.4,-8.5611416e+07,328.46835
1335,59636284.0,yx,-1.9937549e-10,-8.5611416e+07,328.46835
1336,59636284.0,yy,-8.562391e+07,-8.5611416e+07,328.46835
1337,59636284.0,yz,-78103.086,-8.5611416e+07,328.46835
1338,59636284.0,zx,-73159.4,-8.5611416e+07,328.46835
1339,59636284.0,zy,-78103.086,-8.5611416e+07,328.46835
1340,59636284.0,zz,-9.3728104e+07,-8.5611416e+07,328.46835
1341,60136284.0,xx,-8.555205e+07,-8.555139e+07,328.3512
1342,60136284.0,xy,-1.9753472e-10,-8.555139e+07,328.3512
1343,60136284.0,xz,-71376.3,-8.555139e+07,328.3512
1344,60136284.0,yx,-1.9753472e-10,-8.555139e+07,328.3512
1345,60136284.0,yy,-8.556369e+07,-8.555139e+07,328.3512
1346,60136284.0,yz,-76368.19,-8.555139e+07,328.3512
1347,60136284.0,zx,-71376.3,-8.555139e+07,328.3512
1348,60136284.0,zy,-76368.19,-8.555139e+07,328.3512
1349,60136284.0,zz,-9.372215e+07,-8.555139e+07,328.3512
1350,60636284.0,xx,-8.560624e+07,-8.560559e+07,328.3512
1351,60636284.0,xy,-1.9604565e-10,-8.560559e+07,328.3512
1352,60636284.0,xz,-70462.234,-8.560559e+07,328.3512
1353,60636284.0,yx,-1.9604565e-10,-8.560559e+07,328.3512
1354,60636284.0,yy,-8.56177e+07,-8.560559e+07,328.3512
1355,60636284.0,yz,-75528.71,-8.560559e+07,328.3512
1356,60636284.0,zx,-70462.234,-8.560559e+07,328.3512
1357,60636284.0,zy,-75528.71,-8.560559e+07,328.3512
1358,60636284.0,zz,-9.3723544e+07,-8.560559e+07,328.3512
1359,61136284.0,xx,-8.5548e+07,-8.5547384e+07,328.23615
1360,61136284.0,xy,-1.9422149e-10,-8.5547384e+07,328.23615
1361,61136284.0,xz,-68734.43,-8.5547384e+07,328.23615
1362,61136284.0,yx,-1.9422149e-10,-8.5547384e+07,328.23615
1363,61136284.0,yy,-8.5558696e+07,-8.5547384e+07,328.23615
1364,61136284.0,yz,-73843.57,-8.5547384e+07,328.23615
1365,61136284.0,zx,-68734.43,-8.5547384e+07,328.23615
1366,61136284.0,zy,-73843.57,-8.5547384e+07,328.23615
1367,61136284.0,zz,-9.371713e+07,-8.5547384e+07,328.23615
1368,61636284.0,xx,-8.560164e+07,-8.560104e+07,328.23615
1369,61636284.0,xy,-1.9276576e-10,-8.560104e+07,328.23615
1370,61636284.0,xz,-67854.94,-8.560104e+07,328.23615
1371,61636284.0,yx,-1.9276576e-10,-8.560104e+07,328.23615
1372,61636284.0,yy,-8.561216e+07,-8.560104e+07,328.23615
1373,61636284.0,yz,-73032.64,-8.560104e+07,328.23615
1374,61636284.0,zx,-67854.94,-8.560104e+07,328.23615
1375,61636284.0,zy,-73032.64,-8.560104e+07,328.23615
1376,61636284.0,zz,-9.371858e+07,-8.560104e+07,328.23615
1377,62136284.0,xx,-8.55443e+07,-8.5543736e+07,328.12302
1378,62136284.0,xy,-1.9108543e-10,-8.5543736e+07,328.12302
1379,62136284.0,xz,-66183.8,-8.5543736e+07,328.12302
1380,62136284.0,yx,-1.9108543e-10,-8.5543736e+07,328.12302
1381,62136284.0,yy,-8.555497e+07,-8.5543736e+07,328.12302
1382,62136284.0,yz,-71400.07,-8.5543736e+07,328.12302
1383,62136284.0,zx,-66183.8,-8.5543736e+07,328.12302
1384,62136284.0,zy,-71400.07,-8.5543736e+07,328.12302
1385,62136284.0,zz,-9.371209e+07,-8.5543736e+07,328.12302
1386,62636284.0,xx,-8.559736e+07,-8.55968e+07,328.12302
1387,62636284.0,xy,-1.89665e-10,-8.55968e+07,328.12302
1388,62636284.0,xz,-65339.95,-8.55968e+07,328.12302
1389,62636284.0,yx,-1.89665e-10,-8.55968e+07,328.12302
1390,62636284.0,yy,-8.5607864e+07,-8.55968e+07,328.12302
1391,62636284.0,yz,-70618.18,-8.55968e+07,328.12302
1392,62636284.0,zx,-65339.95,-8.55968e+07,328.12302
1393,62636284.0,zy,-70618.18,-8.55968e+07,328.12302
1394,62636284.0,zz,-9.371359e+07,-8.55968e+07,328.12302
1395,63136284.0,xx,-8.5541416e+07,-8.55409e+07,328.01187
1396,63136284.0,xy,-1.8797644e-10,-8.55409e+07,328.01187
1397,63136284.0,xz,-63725.05,-8.55409e+07,328.01187
1398,63136284.0,yx,-1.8797644e-10,-8.55409e+07,328.01187
1399,63136284.0,yy,-8.5551896e+07,-8.55409e+07,328.01187
1400,63136284.0,yz,-69034.05,-8.55409e+07,328.01187
1401,63136284.0,zx,-63725.05,-8.55409e+07,328.01187
1402,63136284.0,zy,-69034.05,-8.55409e+07,328.01187
1403,63136284.0,zz,-9.370789e+07,-8.55409e+07,328.01187
1404,63636284.0,xx,-8.55939e+07,-8.5593384e+07,328.01187
1405,63636284.0,xy,-1.8658942e-10,-8.5593384e+07,328.01187
1406,63636284.0,xz,-62916.668,-8.5593384e+07,328.01187
1407,63636284.0,yx,-1.8658942e-10,-8.5593384e+07,328.01187
1408,63636284.0,yy,-8.560423e+07,-8.5593384e+07,328.01187
1409,63636284.0,yz,-68280.64,-8.5593384e+07,328.01187
1410,63636284.0,zx,-62916.668,-8.5593384e+07,328.01187
1411,63636284.0,zy,-68280.64,-8.5593384e+07,328.01187
1412,63636284.0,zz,-9.370943e+07,-8.5593384e+07,328.01187
1413,64136284.0,xx,-8.5539e+07,-8.553851e+07,327.9024
1414,64136284.0,xy,-1.8490214e-10,-8.553851e+07,327.9024
1415,64136284.0,xz,-61355.336,-8.553851e+07,327.9024
1416,64136284.0,yx,-1.8490214e-10,-8.553851e+07,327.9024
1417,64136284.0,yy,-8.554917e+07,-8.553851e+07,327.9024
1418,64136284.0,yz,-66743.27,-8.553851e+07,327.9024
1419,64136284.0,zx,-61355.336,-8.553851e+07,327.9024
1420,64136284.0,zy,-66743.27,-8.553851e+07,327.9024
1421,64136284.0,zz,-9.370421e+07,-8.553851e+07,327.9024
1422,64636284.0,xx,-8.559091e+07,-8.559044e+07,327.9024
1423,64636284.0,xy,-1.8354601e-10,-8.559044e+07,327.9024
1424,64636284.0,xz,-60581.824,-8.559044e+07,327.9024
1425,64636284.0,yx,-1.8354601e-10,-8.559044e+07,327.9024
1426,64636284.0,yy,-8.560094e+07,-8.559044e+07,327.9024
1427,64636284.0,yz,-66017.69,-8.559044e+07,327.9024
1428,64636284.0,zx,-60581.824,-8.559044e+07,327.9024
1429,64636284.0,zy,-66017.69,-8.559044e+07,327.9024
1430,64636284.0,zz,-9.370579e+07,-8.559044e+07,327.9024
1431,65136284.0,xx,-8.5537016e+07,-8.553657e+07,327.79495
1432,65136284.0,xy,-1.8195385e-10,-8.553657e+07,327.79495
1433,65136284.0,xz,-59075.734,-8.553657e+07,327.79495
1434,65136284.0,yx,-1.8195385e-10,-8.553657e+07,327.79495
1435,65136284.0,yy,-8.554753e+07,-8.553657e+07,327.79495
1436,65136284.0,yz,-64528.848,-8.553657e+07,327.79495
1437,65136284.0,zx,-59075.734,-8.553657e+07,327.79495
1438,65136284.0,zy,-64528.848,-8.553657e+07,327.79495
1439,65136284.0,zz,-9.370069e+07,-8.553657e+07,327.79495
1440,65636284.0,xx,-8.5588344e+07,-8.55879e+07,327.79495
1441,65636284.0,xy,-1.8062826e-10,-8.55879e+07,327.79495
1442,65636284.0,xz,-58336.926,-8.55879e+07,327.79495
1443,65636284.0,yx,-1.8062826e-10,-8.55879e+07,327.79495
1444,65636284.0,yy,-8.559872e+07,-8.55879e+07,327.79495
1445,65636284.0,yz,-63830.758,-8.55879e+07,327.79495
1446,65636284.0,zx,-58336.926,-8.55879e+07,327.79495
1447,65636284.0,zy,-63830.758,-8.55879e+07,327.79495
1448,65636284.0,zz,-9.3702296e+07,-8.55879e+07,327.79495
1449,66136284.0,xx,-8.5535976e+07,-8.553556e+07,327.68912
1450,66136284.0,xy,-1.7903833e-10,-8.553556e+07,327.68912
1451,66136284.0,xz,-56883.31,-8.553556e+07,327.68912
1452,66136284.0,yx,-1.7903833e-10,-8.553556e+07,327.68912
1453,66136284.0,yy,-8.554599e+07,-8.553556e+07,327.68912
1454,66136284.0,yz,-62386.734,-8.553556e+07,327.68912
1455,66136284.0,zx,-56883.31,-8.553556e+07,327.68912
1456,66136284.0,zy,-62386.734,-8.553556e+07,327.68912
1457,66136284.0,zz,-9.369675e+07,-8.553556e+07,327.68912
1458,66636284.0,xx,-8.558669e+07,-8.558628e+07,327.68912
1459,66636284.0,xy,-1.7774372e-10,-8.558628e+07,327.68912
1460,66636284.0,xz,-56178.902,-8.558628e+07,327.68912
1461,66636284.0,yx,-1.7774372e-10,-8.558628e+07,327.68912
1462,66636284.0,yy,-8.559658e+07,-8.558628e+07,327.68912
1463,66636284.0,yz,-61715.94,-8.558628e+07,327.68912
1464,66636284.0,zx,-56178.902,-8.558628e+07,327.68912
1465,66636284.0,zy,-61715.94,-8.558628e+07,327.68912
1466,66636284.0,zz,-9.369839e+07,-8.558628e+07,327.68912
1467,67136280.0,xx,-8.5535096e+07,-8.553471e+07,327.58508
1468,67136280.0,xy,-1.762239e-10,-8.553471e+07,327.58508
1469,67136280.0,xz,-54778.13,-8.553471e+07,327.58508
1470,67136280.0,yx,-1.762239e-10,-8.553471e+07,327.58508
1471,67136280.0,yy,-8.554507e+07,-8.553471e+07,327.58508
1472,67136280.0,yz,-60318.496,-8.553471e+07,327.58508
1473,67136280.0,zx,-54778.13,-8.553471e+07,327.58508
1474,67136280.0,zy,-60318.496,-8.553471e+07,327.58508
1475,67136280.0,zz,-9.369289e+07,-8.553471e+07,327.58508
1476,67636280.0,xx,-8.558518e+07,-8.558481e+07,327.58508
1477,67636280.0,xy,-1.7495963e-10,-8.558481e+07,327.58508
1478,67636280.0,xz,-54107.18,-8.558481e+07,327.58508
1479,67636280.0,yx,-1.7495963e-10,-8.558481e+07,327.58508
1480,67636280.0,yy,-8.559505e+07,-8.558481e+07,327.58508
1481,67636280.0,yz,-59674.223,-8.558481e+07,327.58508
1482,67636280.0,zx,-54107.18,-8.558481e+07,327.58508
1483,67636280.0,zy,-59674.223,-8.558481e+07,327.58508
1484,67636280.0,zz,-9.3694536e+07,-8.558481e+07,327.58508
1485,68136280.0,xx,-8.5534584e+07,-8.553423e+07,327.48264
1486,68136280.0,xy,-1.734569e-10,-8.553423e+07,327.48264
1487,68136280.0,xz,-52755.082,-8.553423e+07,327.48264
1488,68136280.0,yx,-1.734569e-10,-8.553423e+07,327.48264
1489,68136280.0,yy,-8.554461e+07,-8.553423e+07,327.48264
1490,68136280.0,yz,-58318.51,-8.553423e+07,327.48264
1491,68136280.0,zx,-52755.082,-8.553423e+07,327.48264
1492,68136280.0,zy,-58318.51,-8.553423e+07,327.48264
1493,68136280.0,zz,-9.368987e+07,-8.553423e+07,327.48264
1494,68636280.0,xx,-8.558409e+07,-8.5583736e+07,327.48264
1495,68636280.0,xy,-1.7222142e-10,-8.5583736e+07,327.48264
1496,68636280.0,xz,-52116.035,-8.5583736e+07,327.48264
1497,68636280.0,yx,-1.7222142e-10,-8.5583736e+07,327.48264
1498,68636280.0,yy,-8.559399e+07,-8.5583736e+07,327.48264
1499,68636280.0,yz,-57699.457,-8.5583736e+07,327.48264
1500,68636280.0,zx,-52116.035,-8.5583736e+07,327.48264
1501,68636280.0,zy,-57699.457,-8.5583736e+07,327.48264
1502,68636280.0,zz,-9.369154e+07,-8.5583736e+07,327.48264
1503,69136280.0,xx,-8.553477e+07,-8.553443e+07,327.38187
1504,69136280.0,xy,-1.7071304e-10,-8.553443e+07,327.38187
1505,69136280.0,xz,-50812.2,-8.553443e+07,327.38187
1506,69136280.0,yx,-1.7071304e-10,-8.553443e+07,327.38187
1507,69136280.0,yy,-8.554422e+07,-8.553443e+07,327.38187
1508,69136280.0,yz,-56385.625,-8.553443e+07,327.38187
1509,69136280.0,zx,-50812.2,-8.553443e+07,327.38187
1510,69136280.0,zy,-56385.625,-8.553443e+07,327.38187
1511,69136280.0,zz,-9.368649e+07,-8.553443e+07,327.38187
1512,69636280.0,xx,-8.5583656e+07,-8.558333e+07,327.38187
1513,69636280.0,xy,-1.695056e-10,-8.558333e+07,327.38187
1514,69636280.0,xz,-50204.14,-8.558333e+07,327.38187
1515,69636280.0,yx,-1.695056e-10,-8.558333e+07,327.38187
1516,69636280.0,yy,-8.559299e+07,-8.558333e+07,327.38187
1517,69636280.0,yz,-55791.21,-8.558333e+07,327.38187
1518,69636280.0,zx,-50204.14,-8.558333e+07,327.38187
1519,69636280.0,zy,-55791.21,-8.558333e+07,327.38187
1520,69636280.0,zz,-9.368815e+07,-8.558333e+07,327.38187
1521,70136280.0,xx,-8.553524e+07,-8.553493e+07,327.28262
1522,70136280.0,xy,-1.6799553e-10,-8.553493e+07,327.28262
1523,70136280.0,xz,-48946.36,-8.553493e+07,327.28262
1524,70136280.0,yx,-1.6799553e-10,-8.553493e+07,327.28262
1525,70136280.0,yy,-8.554381e+07,-8.553493e+07,327.28262
1526,70136280.0,yz,-54516.875,-8.553493e+07,327.28262
1527,70136280.0,zx,-48946.36,-8.553493e+07,327.28262
1528,70136280.0,zy,-54516.875,-8.553493e+07,327.28262
1529,70136280.0,zz,-9.368313e+07,-8.553493e+07,327.28262
1530,70636280.0,xx,-8.558351e+07,-8.558322e+07,327.28262
1531,70636280.0,xy,-1.6681428e-10,-8.558322e+07,327.28262
1532,70636280.0,xz,-48367.92,-8.558322e+07,327.28262
1533,70636280.0,yx,-1.6681428e-10,-8.558322e+07,327.28262
1534,70636280.0,yy,-8.559197e+07,-8.558322e+07,327.28262
1535,70636280.0,yz,-53946.06,-8.558322e+07,327.28262
1536,70636280.0,zx,-48367.92,-8.558322e+07,327.28262
1537,70636280.0,zy,-53946.06,-8.558322e+07,327.28262
1538,70636280.0,zz,-9.368479e+07,-8.558322e+07,327.28262
1539,71136280.0,xx,-8.5535416e+07,-8.553514e+07,327.1849
1540,71136280.0,xy,-1.6542948e-10,-8.553514e+07,327.1849
1541,71136280.0,xz,-47153.72,-8.553514e+07,327.1849
1542,71136280.0,yx,-1.6542948e-10,-8.553514e+07,327.1849
1543,71136280.0,yy,-8.554421e+07,-8.553514e+07,327.1849
1544,71136280.0,yz,-52710.316,-8.553514e+07,327.1849
1545,71136280.0,zx,-47153.72,-8.553514e+07,327.1849
1546,71136280.0,zy,-52710.316,-8.553514e+07,327.1849
1547,71136280.0,zz,-9.3680136e+07,-8.553514e+07,327.1849
1548,71636280.0,xx,-8.5583096e+07,-8.5582824e+07,327.1849
1549,71636280.0,xy,-1.642748e-10,-8.5582824e+07,327.1849
1550,71636280.0,xz,-46603.44,-8.5582824e+07,327.1849
1551,71636280.0,yx,-1.642748e-10,-8.5582824e+07,327.1849
1552,71636280.0,yy,-8.559178e+07,-8.5582824e+07,327.1849
1553,71636280.0,yz,-52162.01,-8.5582824e+07,327.1849
1554,71636280.0,zx,-46603.44,-8.5582824e+07,327.1849
1555,71636280.0,zy,-52162.01,-8.5582824e+07,327.1849
1556,71636280.0,zz,-9.36818e+07,-8.5582824e+07,327.1849
1557,72136280.0,xx,-8.55363e+07,-8.553604e+07,327.08875
1558,72136280.0,xy,-1.6279685e-10,-8.553604e+07,327.08875
1559,72136280.0,xz,-45432.29,-8.553604e+07,327.08875
1560,72136280.0,yx,-1.6279685e-10,-8.553604e+07,327.08875
1561,72136280.0,yy,-8.554433e+07,-8.553604e+07,327.08875
1562,72136280.0,yz,-50963.39,-8.553604e+07,327.08875
1563,72136280.0,zx,-45432.29,-8.553604e+07,327.08875
1564,72136280.0,zy,-50963.39,-8.553604e+07,327.08875
1565,72136280.0,zz,-9.3677576e+07,-8.553604e+07,327.08875
1566,72636280.0,xx,-8.558341e+07,-8.5583144e+07,327.08875
1567,72636280.0,xy,-1.6166611e-10,-8.5583144e+07,327.08875
1568,72636280.0,xz,-44908.65,-8.5583144e+07,327.08875
1569,72636280.0,yx,-1.6166611e-10,-8.5583144e+07,327.08875
1570,72636280.0,yy,-8.559131e+07,-8.5583144e+07,327.08875
1571,72636280.0,yz,-50436.453,-8.5583144e+07,327.08875
1572,72636280.0,zx,-44908.65,-8.5583144e+07,327.08875
1573,72636280.0,zy,-50436.453,-8.5583144e+07,327.08875
1574,72636280.0,zz,-9.3679224e+07,-8.5583144e+07,327.08875
1575,73136280.0,xx,-8.5537e+07,-8.553675e+07,326.99402
1576,73136280.0,xy,-1.6035286e-10,-8.553675e+07,326.99402
1577,73136280.0,xz,-43776.58,-8.553675e+07,326.99402
1578,73136280.0,yx,-1.6035286e-10,-8.553675e+07,326.99402
1579,73136280.0,yy,-8.554532e+07,-8.553675e+07,326.99402
1580,73136280.0,yz,-49273.555,-8.553675e+07,326.99402
1581,73136280.0,zx,-43776.58,-8.553675e+07,326.99402
1582,73136280.0,zy,-49273.555,-8.553675e+07,326.99402
1583,73136280.0,zz,-9.367462e+07,-8.553675e+07,326.99402
1584,73636280.0,xx,-8.55835e+07,-8.558326e+07,326.99402
1585,73636280.0,xy,-1.592481e-10,-8.558326e+07,326.99402
1586,73636280.0,xz,-43278.56,-8.558326e+07,326.99402
1587,73636280.0,yx,-1.592481e-10,-8.558326e+07,326.99402
1588,73636280.0,yy,-8.559172e+07,-8.558326e+07,326.99402
1589,73636280.0,yz,-48767.383,-8.558326e+07,326.99402
1590,73636280.0,zx,-43278.56,-8.558326e+07,326.99402
1591,73636280.0,zy,-48767.383,-8.558326e+07,326.99402
1592,73636280.0,zz,-9.367627e+07,-8.558326e+07,326.99402
1593,74136280.0,xx,-8.553806e+07,-8.553784e+07,326.90076
1594,74136280.0,xy,-1.5786503e-10,-8.553784e+07,326.90076
1595,74136280.0,xz,-42185.07,-8.553784e+07,326.90076
1596,74136280.0,yx,-1.5786503e-10,-8.553784e+07,326.90076
1597,74136280.0,yy,-8.554612e+07,-8.553784e+07,326.90076
1598,74136280.0,yz,-47637.44,-8.553784e+07,326.90076
1599,74136280.0,zx,-42185.07,-8.553784e+07,326.90076
1600,74136280.0,zy,-47637.44,-8.553784e+07,326.90076
1601,74136280.0,zz,-9.367232e+07,-8.553784e+07,326.90076
1602,74636280.0,xx,-8.558401e+07,-8.5583784e+07,326.90076
1603,74636280.0,xy,-1.5678331e-10,-8.5583784e+07,326.90076
1604,74636280.0,xz,-41711.062,-8.5583784e+07,326.90076
1605,74636280.0,yx,-1.5678331e-10,-8.5583784e+07,326.90076
1606,74636280.0,yy,-8.559195e+07,-8.5583784e+07,326.90076
1607,74636280.0,yz,-47150.758,-8.5583784e+07,326.90076
1608,74636280.0,zx,-41711.062,-8.5583784e+07,326.90076
1609,74636280.0,zy,-47150.758,-8.5583784e+07,326.90076
1610,74636280.0,zz,-9.367395e+07,-8.5583784e+07,326.90076
1611,75136280.0,xx,-8.553929e+07,-8.553908e+07,326.80884
1612,75136280.0,xy,-1.5542055e-10,-8.553908e+07,326.80884
1613,75136280.0,xz,-40654.836,-8.553908e+07,326.80884
1614,75136280.0,yx,-1.5542055e-10,-8.553908e+07,326.80884
1615,75136280.0,yy,-8.5547144e+07,-8.553908e+07,326.80884
1616,75136280.0,yz,-46054.492,-8.553908e+07,326.80884
1617,75136280.0,zx,-40654.836,-8.553908e+07,326.80884
1618,75136280.0,zy,-46054.492,-8.553908e+07,326.80884
1619,75136280.0,zz,-9.36705e+07,-8.553908e+07,326.80884
1620,75636280.0,xx,-8.5584696e+07,-8.558449e+07,326.80884
1621,75636280.0,xy,-1.5436125e-10,-8.558449e+07,326.80884
1622,75636280.0,xz,-40203.44,-8.558449e+07,326.80884
1623,75636280.0,yx,-1.5436125e-10,-8.558449e+07,326.80884
1624,75636280.0,yy,-8.559244e+07,-8.558449e+07,326.80884
1625,75636280.0,yz,-45586.367,-8.558449e+07,326.80884
1626,75636280.0,zx,-40203.44,-8.558449e+07,326.80884
1627,75636280.0,zy,-45586.367,-8.558449e+07,326.80884
1628,75636280.0,zz,-9.367211e+07,-8.558449e+07,326.80884
1629,76136280.0,xx,-8.554092e+07,-8.554073e+07,326.71817
1630,76136280.0,xy,-1.5303811e-10,-8.554073e+07,326.71817
1631,76136280.0,xz,-39181.574,-8.554073e+07,326.71817
1632,76136280.0,yx,-1.5303811e-10,-8.554073e+07,326.71817
1633,76136280.0,yy,-8.554834e+07,-8.554073e+07,326.71817
1634,76136280.0,yz,-44521.562,-8.554073e+07,326.71817
1635,76136280.0,zx,-39181.574,-8.554073e+07,326.71817
1636,76136280.0,zy,-44521.562,-8.554073e+07,326.71817
1637,76136280.0,zz,-9.366823e+07,-8.554073e+07,326.71817
1638,76636280.0,xx,-8.558578e+07,-8.558558e+07,326.71817
1639,76636280.0,xy,-1.520013e-10,-8.558558e+07,326.71817
1640,76636280.0,xz,-38751.875,-8.558558e+07,326.71817
1641,76636280.0,yx,-1.520013e-10,-8.558558e+07,326.71817
1642,76636280.0,yy,-8.559308e+07,-8.558558e+07,326.71817
1643,76636280.0,yz,-44071.477,-8.558558e+07,326.71817
1644,76636280.0,zx,-38751.875,-8.558558e+07,326.71817
1645,76636280.0,zy,-44071.477,-8.558558e+07,326.71817
1646,76636280.0,zz,-9.366984e+07,-8.558558e+07,326.71817
1647,77136280.0,xx,-8.554284e+07,-8.5542664e+07,326.62894
1648,77136280.0,xy,-1.5068845e-10,-8.5542664e+07,326.62894
1649,77136280.0,xz,-37763.86,-8.5542664e+07,326.62894
1650,77136280.0,yx,-1.5068845e-10,-8.5542664e+07,326.62894
1651,77136280.0,yy,-8.554954e+07,-8.5542664e+07,326.62894
1652,77136280.0,yz,-43037.06,-8.5542664e+07,326.62894
1653,77136280.0,zx,-37763.86,-8.5542664e+07,326.62894
1654,77136280.0,zy,-43037.06,-8.5542664e+07,326.62894
1655,77136280.0,zz,-9.366558e+07,-8.5542664e+07,326.62894
1656,77636280.0,xx,-8.558714e+07,-8.558695e+07,326.62894
1657,77636280.0,xy,-1.496734e-10,-8.558695e+07,326.62894
1658,77636280.0,xz,-37354.848,-8.558695e+07,326.62894
1659,77636280.0,yx,-1.496734e-10,-8.558695e+07,326.62894
1660,77636280.0,yy,-8.559371e+07,-8.558695e+07,326.62894
1661,77636280.0,yz,-42604.375,-8.558695e+07,326.62894
1662,77636280.0,zx,-37354.848,-8.558695e+07,326.62894
1663,77636280.0,zy,-42604.375,-8.558695e+07,326.62894
1664,77636280.0,zz,-9.3667176e+07,-8.558695e+07,326.62894
1665,78136280.0,xx,-8.5544456e+07,-8.554429e+07,326.54102
1666,78136280.0,xy,-1.4847852e-10,-8.554429e+07,326.54102
1667,78136280.0,xz,-36398.125,-8.554429e+07,326.54102
1668,78136280.0,yx,-1.4847852e-10,-8.554429e+07,326.54102
