time,bname,vname,u
2.565670e+03,ZP,UZ,-5.536949e-04
2.567180e+03,ZP,UZ,-5.536949e-04
2.568680e+03,ZP,UZ,-5.536949e-04
2.570190e+03,ZP,UZ,-5.534185e-04
2.571700e+03,ZP,UZ,-5.534185e-04
2.573210e+03,ZP,UZ,-5.531421e-04
2.576220e+03,ZP,UZ,-5.536949e-04
2.577730e+03,ZP,UZ,-5.542478e-04
2.579240e+03,ZP,UZ,-5.545242e-04
2.580750e+03,ZP,UZ,-5.539715e-04
2.582250e+03,ZP,UZ,-5.536949e-04
2.583760e+03,ZP,UZ,-5.539715e-04
2.585270e+03,ZP,UZ,-5.545242e-04
2.586780e+03,ZP,UZ,-5.545242e-04
2.588290e+03,ZP,UZ,-5.539715e-04
2.589800e+03,ZP,UZ,-5.553535e-04
2.591300e+03,ZP,UZ,-5.548008e-04
2.592810e+03,ZP,UZ,-5.545242e-04
2.594320e+03,ZP,UZ,-5.542478e-04
2.595830e+03,ZP,UZ,-5.550771e-04
2.597340e+03,ZP,UZ,-5.542478e-04
2.598850e+03,ZP,UZ,-5.550771e-04
2.600350e+03,ZP,UZ,-5.556301e-04
2.601860e+03,ZP,UZ,-5.548008e-04
2.603370e+03,ZP,UZ,-5.556301e-04
2.604870e+03,ZP,UZ,-5.553535e-04
2.606380e+03,ZP,UZ,-5.556301e-04
2.607890e+03,ZP,UZ,-5.559064e-04
2.610910e+03,ZP,UZ,-5.564591e-04
2.612410e+03,ZP,UZ,-5.553535e-04
2.613920e+03,ZP,UZ,-5.553535e-04
2.615430e+03,ZP,UZ,-5.559064e-04
2.616940e+03,ZP,UZ,-5.561828e-04
2.618450e+03,ZP,UZ,-5.553535e-04
2.619960e+03,ZP,UZ,-5.561828e-04
2.621460e+03,ZP,UZ,-5.561828e-04
2.622970e+03,ZP,UZ,-5.553535e-04
2.624480e+03,ZP,UZ,-5.561828e-04
2.625990e+03,ZP,UZ,-5.553535e-04
2.627500e+03,ZP,UZ,-5.561828e-04
2.629010e+03,ZP,UZ,-5.556301e-04
2.630510e+03,ZP,UZ,-5.561828e-04
2.632020e+03,ZP,UZ,-5.564591e-04
2.633530e+03,ZP,UZ,-5.561828e-04
2.635040e+03,ZP,UZ,-5.567357e-04
2.636540e+03,ZP,UZ,-5.561828e-04
2.638050e+03,ZP,UZ,-5.559064e-04
2.639560e+03,ZP,UZ,-5.570121e-04
2.641070e+03,ZP,UZ,-5.561828e-04
2.642570e+03,ZP,UZ,-5.572884e-04
2.645590e+03,ZP,UZ,-5.561828e-04
2.647100e+03,ZP,UZ,-5.572884e-04
2.648610e+03,ZP,UZ,-5.561828e-04
2.650110e+03,ZP,UZ,-5.567357e-04
2.651620e+03,ZP,UZ,-5.570121e-04
2.653130e+03,ZP,UZ,-5.561828e-04
2.654630e+03,ZP,UZ,-5.564591e-04
2.656140e+03,ZP,UZ,-5.570121e-04
2.657650e+03,ZP,UZ,-5.561828e-04
2.659160e+03,ZP,UZ,-5.572884e-04
2.660660e+03,ZP,UZ,-5.564591e-04
2.662170e+03,ZP,UZ,-5.575651e-04
2.663680e+03,ZP,UZ,-5.575651e-04
2.665190e+03,ZP,UZ,-5.564591e-04
2.666700e+03,ZP,UZ,-5.564591e-04
2.668210e+03,ZP,UZ,-5.575651e-04
2.669710e+03,ZP,UZ,-5.567357e-04
2.671220e+03,ZP,UZ,-5.570121e-04
2.672730e+03,ZP,UZ,-5.567357e-04
2.674240e+03,ZP,UZ,-5.575651e-04
2.675740e+03,ZP,UZ,-5.581178e-04
2.677250e+03,ZP,UZ,-5.578414e-04
2.680270e+03,ZP,UZ,-5.583944e-04
2.681780e+03,ZP,UZ,-5.581178e-04
2.683280e+03,ZP,UZ,-5.572884e-04
2.684790e+03,ZP,UZ,-5.578414e-04
2.686300e+03,ZP,UZ,-5.578414e-04
2.687810e+03,ZP,UZ,-5.572884e-04
2.689310e+03,ZP,UZ,-5.583944e-04
2.690820e+03,ZP,UZ,-5.575651e-04
2.692330e+03,ZP,UZ,-5.581178e-04
2.693840e+03,ZP,UZ,-5.570121e-04
2.695340e+03,ZP,UZ,-5.572884e-04
2.696850e+03,ZP,UZ,-5.581178e-04
2.698360e+03,ZP,UZ,-5.583944e-04
2.699870e+03,ZP,UZ,-5.581178e-04
2.701380e+03,ZP,UZ,-5.583944e-04
2.702890e+03,ZP,UZ,-5.572884e-04
2.704390e+03,ZP,UZ,-5.575651e-04
2.705900e+03,ZP,UZ,-5.575651e-04
2.707410e+03,ZP,UZ,-5.575651e-04
2.708910e+03,ZP,UZ,-5.575651e-04
2.710420e+03,ZP,UZ,-5.575651e-04
2.711930e+03,ZP,UZ,-5.575651e-04
2.713440e+03,ZP,UZ,-5.586707e-04
2.714950e+03,ZP,UZ,-5.583944e-04
2.716460e+03,ZP,UZ,-5.575651e-04
2.717960e+03,ZP,UZ,-5.581178e-04
2.719470e+03,ZP,UZ,-5.575651e-04
2.720980e+03,ZP,UZ,-5.578414e-04
2.722490e+03,ZP,UZ,-5.586707e-04
2.724000e+03,ZP,UZ,-5.578414e-04
2.725500e+03,ZP,UZ,-5.578414e-04
2.727010e+03,ZP,UZ,-5.586707e-04
2.728520e+03,ZP,UZ,-5.583944e-04
2.730030e+03,ZP,UZ,-5.575651e-04
2.731530e+03,ZP,UZ,-5.578414e-04
2.733040e+03,ZP,UZ,-5.581178e-04
2.734550e+03,ZP,UZ,-5.586707e-04
2.736060e+03,ZP,UZ,-5.578414e-04
2.737570e+03,ZP,UZ,-5.578414e-04
2.739080e+03,ZP,UZ,-5.581178e-04
2.740580e+03,ZP,UZ,-5.589471e-04
2.742090e+03,ZP,UZ,-5.578414e-04
2.743600e+03,ZP,UZ,-5.581178e-04
2.745110e+03,ZP,UZ,-5.586707e-04
2.746620e+03,ZP,UZ,-5.589471e-04
2.748130e+03,ZP,UZ,-5.578414e-04
2.749640e+03,ZP,UZ,-5.583944e-04
2.751140e+03,ZP,UZ,-5.595000e-04
2.754160e+03,ZP,UZ,-5.597764e-04
2.755670e+03,ZP,UZ,-5.614350e-04
2.757180e+03,ZP,UZ,-5.595000e-04
2.758680e+03,ZP,UZ,-5.603293e-04
2.760190e+03,ZP,UZ,-5.622643e-04
2.761700e+03,ZP,UZ,-5.664109e-04
2.763210e+03,ZP,UZ,-5.702808e-04
2.764720e+03,ZP,UZ,-5.766389e-04
2.766230e+03,ZP,UZ,-5.841025e-04
2.767730e+03,ZP,UZ,-5.929485e-04
2.769240e+03,ZP,UZ,-6.001357e-04
2.770750e+03,ZP,UZ,-6.095345e-04
2.772260e+03,ZP,UZ,-6.205916e-04
2.773770e+03,ZP,UZ,-6.247381e-04
2.775270e+03,ZP,UZ,-6.269497e-04
2.776780e+03,ZP,UZ,-6.280554e-04
2.778290e+03,ZP,UZ,-6.305433e-04
2.779800e+03,ZP,UZ,-6.316490e-04
2.781310e+03,ZP,UZ,-6.327546e-04
2.782820e+03,ZP,UZ,-6.344133e-04
2.784330e+03,ZP,UZ,-6.355192e-04
2.787340e+03,ZP,UZ,-6.366248e-04
2.788850e+03,ZP,UZ,-6.369012e-04
2.790360e+03,ZP,UZ,-6.371775e-04
2.791860e+03,ZP,UZ,-6.377305e-04
2.793370e+03,ZP,UZ,-6.382835e-04
2.794880e+03,ZP,UZ,-6.385598e-04
2.796390e+03,ZP,UZ,-6.396655e-04
2.797890e+03,ZP,UZ,-6.393891e-04
2.799400e+03,ZP,UZ,-6.399421e-04
2.801110e+03,ZP,UZ,-6.404948e-04
2.802610e+03,ZP,UZ,-6.402184e-04
2.804120e+03,ZP,UZ,-6.413241e-04
2.805630e+03,ZP,UZ,-6.413241e-04
2.807140e+03,ZP,UZ,-6.410477e-04
2.808650e+03,ZP,UZ,-6.424298e-04
2.810150e+03,ZP,UZ,-6.421534e-04
2.811660e+03,ZP,UZ,-6.429827e-04
2.813160e+03,ZP,UZ,-6.427064e-04
2.814670e+03,ZP,UZ,-6.424298e-04
2.816180e+03,ZP,UZ,-6.435357e-04
2.817690e+03,ZP,UZ,-6.432591e-04
2.819200e+03,ZP,UZ,-6.435357e-04
2.820700e+03,ZP,UZ,-6.435357e-04
2.822210e+03,ZP,UZ,-6.446413e-04
2.823720e+03,ZP,UZ,-6.446413e-04
2.825230e+03,ZP,UZ,-6.440884e-04
2.826730e+03,ZP,UZ,-6.440884e-04
2.828240e+03,ZP,UZ,-6.446413e-04
2.829750e+03,ZP,UZ,-6.440884e-04
2.831250e+03,ZP,UZ,-6.446413e-04
2.832760e+03,ZP,UZ,-6.446413e-04
2.834270e+03,ZP,UZ,-6.451943e-04
2.835780e+03,ZP,UZ,-6.446413e-04
2.837290e+03,ZP,UZ,-6.449177e-04
2.838790e+03,ZP,UZ,-6.449177e-04
2.840300e+03,ZP,UZ,-6.449177e-04
2.841810e+03,ZP,UZ,-6.463000e-04
2.843320e+03,ZP,UZ,-6.457470e-04
2.844820e+03,ZP,UZ,-6.457470e-04
2.846330e+03,ZP,UZ,-6.454706e-04
2.847840e+03,ZP,UZ,-6.468529e-04
2.849340e+03,ZP,UZ,-6.463000e-04
2.850850e+03,ZP,UZ,-6.457470e-04
2.852360e+03,ZP,UZ,-6.463000e-04
2.853870e+03,ZP,UZ,-6.457470e-04
2.855380e+03,ZP,UZ,-6.468529e-04
2.856880e+03,ZP,UZ,-6.465763e-04
2.858390e+03,ZP,UZ,-6.474056e-04
2.859900e+03,ZP,UZ,-6.463000e-04
2.861410e+03,ZP,UZ,-6.471293e-04
2.862920e+03,ZP,UZ,-6.479586e-04
2.864420e+03,ZP,UZ,-6.474056e-04
2.865930e+03,ZP,UZ,-6.474056e-04
2.867430e+03,ZP,UZ,-6.468529e-04
2.868940e+03,ZP,UZ,-6.471293e-04
2.870450e+03,ZP,UZ,-6.479586e-04
2.871960e+03,ZP,UZ,-6.474056e-04
2.873470e+03,ZP,UZ,-6.476822e-04
2.874970e+03,ZP,UZ,-6.476822e-04
2.876480e+03,ZP,UZ,-6.471293e-04
2.877990e+03,ZP,UZ,-6.474056e-04
2.879500e+03,ZP,UZ,-6.474056e-04
2.881000e+03,ZP,UZ,-6.471293e-04
2.882510e+03,ZP,UZ,-6.487879e-04
2.884020e+03,ZP,UZ,-6.474056e-04
2.885520e+03,ZP,UZ,-6.485113e-04
2.887030e+03,ZP,UZ,-6.485113e-04
2.888540e+03,ZP,UZ,-6.479586e-04
2.890050e+03,ZP,UZ,-6.485113e-04
2.891560e+03,ZP,UZ,-6.479586e-04
2.893070e+03,ZP,UZ,-6.487879e-04
2.894580e+03,ZP,UZ,-6.485113e-04
2.896080e+03,ZP,UZ,-6.490642e-04
2.897590e+03,ZP,UZ,-6.482349e-04
2.899100e+03,ZP,UZ,-6.490642e-04
2.900600e+03,ZP,UZ,-6.487879e-04
2.902110e+03,ZP,UZ,-6.493406e-04
2.903620e+03,ZP,UZ,-6.493406e-04
2.905130e+03,ZP,UZ,-6.485113e-04
2.906640e+03,ZP,UZ,-6.493406e-04
2.908150e+03,ZP,UZ,-6.493406e-04
2.909650e+03,ZP,UZ,-6.485113e-04
2.911160e+03,ZP,UZ,-6.496172e-04
2.912670e+03,ZP,UZ,-6.490642e-04
2.914180e+03,ZP,UZ,-6.493406e-04
2.915680e+03,ZP,UZ,-6.496172e-04
2.917190e+03,ZP,UZ,-6.487879e-04
2.918700e+03,ZP,UZ,-6.487879e-04
2.920210e+03,ZP,UZ,-6.490642e-04
2.921720e+03,ZP,UZ,-6.487879e-04
2.923220e+03,ZP,UZ,-6.493406e-04
2.924730e+03,ZP,UZ,-6.498935e-04
2.926240e+03,ZP,UZ,-6.496172e-04
2.927750e+03,ZP,UZ,-6.504465e-04
2.929260e+03,ZP,UZ,-6.501699e-04
2.930760e+03,ZP,UZ,-6.501699e-04
2.932270e+03,ZP,UZ,-6.498935e-04
2.933780e+03,ZP,UZ,-6.496172e-04
2.935280e+03,ZP,UZ,-6.501699e-04
2.938300e+03,ZP,UZ,-6.496172e-04
2.939810e+03,ZP,UZ,-6.496172e-04
2.941320e+03,ZP,UZ,-6.496172e-04
2.942820e+03,ZP,UZ,-6.496172e-04
2.944330e+03,ZP,UZ,-6.496172e-04
2.945840e+03,ZP,UZ,-6.498935e-04
2.947350e+03,ZP,UZ,-6.501699e-04
2.948860e+03,ZP,UZ,-6.507229e-04
2.950360e+03,ZP,UZ,-6.509992e-04
2.951870e+03,ZP,UZ,-6.512758e-04
2.953380e+03,ZP,UZ,-6.509992e-04
2.954890e+03,ZP,UZ,-6.515522e-04
2.956400e+03,ZP,UZ,-6.509992e-04
2.957900e+03,ZP,UZ,-6.509992e-04
2.959410e+03,ZP,UZ,-6.509992e-04
2.960920e+03,ZP,UZ,-6.515522e-04
2.962430e+03,ZP,UZ,-6.521051e-04
2.963940e+03,ZP,UZ,-6.507229e-04
2.965440e+03,ZP,UZ,-6.507229e-04
2.966950e+03,ZP,UZ,-6.507229e-04
2.968460e+03,ZP,UZ,-6.507229e-04
2.969960e+03,ZP,UZ,-6.509992e-04
2.972980e+03,ZP,UZ,-6.515522e-04
2.974490e+03,ZP,UZ,-6.518285e-04
2.976000e+03,ZP,UZ,-6.509992e-04
2.977500e+03,ZP,UZ,-6.518285e-04
2.979010e+03,ZP,UZ,-6.509992e-04
2.980520e+03,ZP,UZ,-6.515522e-04
2.982030e+03,ZP,UZ,-6.521051e-04
2.983540e+03,ZP,UZ,-6.512758e-04
2.985040e+03,ZP,UZ,-6.515522e-04
2.986550e+03,ZP,UZ,-6.518285e-04
2.988060e+03,ZP,UZ,-6.515522e-04
2.989570e+03,ZP,UZ,-6.509992e-04
2.991070e+03,ZP,UZ,-6.512758e-04
2.992580e+03,ZP,UZ,-6.521051e-04
2.994090e+03,ZP,UZ,-6.521051e-04
2.995600e+03,ZP,UZ,-6.518285e-04
2.997110e+03,ZP,UZ,-6.518285e-04
2.998610e+03,ZP,UZ,-6.523815e-04
3.000120e+03,ZP,UZ,-6.521051e-04
3.001630e+03,ZP,UZ,-6.518285e-04
3.003140e+03,ZP,UZ,-6.526578e-04
3.004640e+03,ZP,UZ,-6.523815e-04
3.006150e+03,ZP,UZ,-6.515522e-04
3.007660e+03,ZP,UZ,-6.515522e-04
3.009170e+03,ZP,UZ,-6.523815e-04
3.010680e+03,ZP,UZ,-6.521051e-04
3.012190e+03,ZP,UZ,-6.518285e-04
3.013690e+03,ZP,UZ,-6.526578e-04
3.015200e+03,ZP,UZ,-6.526578e-04
3.016710e+03,ZP,UZ,-6.523815e-04
3.018220e+03,ZP,UZ,-6.518285e-04
3.019730e+03,ZP,UZ,-6.518285e-04
3.021230e+03,ZP,UZ,-6.523815e-04
3.022740e+03,ZP,UZ,-6.523815e-04
3.024250e+03,ZP,UZ,-6.521051e-04
3.025760e+03,ZP,UZ,-6.521051e-04
3.027260e+03,ZP,UZ,-6.518285e-04
3.028770e+03,ZP,UZ,-6.526578e-04
3.030280e+03,ZP,UZ,-6.521051e-04
3.031790e+03,ZP,UZ,-6.521051e-04
3.033300e+03,ZP,UZ,-6.534871e-04
3.034810e+03,ZP,UZ,-6.526578e-04
3.036310e+03,ZP,UZ,-6.529344e-04
3.037820e+03,ZP,UZ,-6.534871e-04
3.039330e+03,ZP,UZ,-6.532108e-04
3.040840e+03,ZP,UZ,-6.526578e-04
3.042340e+03,ZP,UZ,-6.534871e-04
3.043850e+03,ZP,UZ,-6.534871e-04
3.045360e+03,ZP,UZ,-6.529344e-04
3.046870e+03,ZP,UZ,-6.526578e-04
3.048370e+03,ZP,UZ,-6.534871e-04
3.049880e+03,ZP,UZ,-6.526578e-04
3.051390e+03,ZP,UZ,-6.543164e-04
3.052900e+03,ZP,UZ,-6.554221e-04
3.054410e+03,ZP,UZ,-6.537637e-04
3.055910e+03,ZP,UZ,-6.548694e-04
3.057420e+03,ZP,UZ,-6.579100e-04
3.058930e+03,ZP,UZ,-6.612273e-04
3.060440e+03,ZP,UZ,-6.673088e-04
3.061940e+03,ZP,UZ,-6.714553e-04
3.063450e+03,ZP,UZ,-6.794718e-04
3.064960e+03,ZP,UZ,-6.894236e-04
3.066470e+03,ZP,UZ,-6.993750e-04
3.067980e+03,ZP,UZ,-7.057329e-04
3.069490e+03,ZP,UZ,-7.167903e-04
3.070990e+03,ZP,UZ,-7.286770e-04
3.072500e+03,ZP,UZ,-7.344819e-04
3.074010e+03,ZP,UZ,-7.369698e-04
3.075520e+03,ZP,UZ,-7.391814e-04
3.077020e+03,ZP,UZ,-7.411164e-04
3.078530e+03,ZP,UZ,-7.430513e-04
3.080040e+03,ZP,UZ,-7.433280e-04
3.081550e+03,ZP,UZ,-7.455393e-04
3.083060e+03,ZP,UZ,-7.460922e-04
3.084570e+03,ZP,UZ,-7.469215e-04
3.086080e+03,ZP,UZ,-7.469215e-04
3.087580e+03,ZP,UZ,-7.474742e-04
3.089090e+03,ZP,UZ,-7.483036e-04
3.090600e+03,ZP,UZ,-7.494095e-04
3.092110e+03,ZP,UZ,-7.499622e-04
3.093620e+03,ZP,UZ,-7.505151e-04
3.095120e+03,ZP,UZ,-7.510681e-04
3.096630e+03,ZP,UZ,-7.507915e-04
3.098140e+03,ZP,UZ,-7.516208e-04
3.099650e+03,ZP,UZ,-7.518974e-04
3.101160e+03,ZP,UZ,-7.510681e-04
3.102660e+03,ZP,UZ,-7.524501e-04
3.104170e+03,ZP,UZ,-7.524501e-04
3.105680e+03,ZP,UZ,-7.521738e-04
3.107180e+03,ZP,UZ,-7.535558e-04
3.108690e+03,ZP,UZ,-7.532794e-04
3.110200e+03,ZP,UZ,-7.535558e-04
3.111710e+03,ZP,UZ,-7.541087e-04
3.113220e+03,ZP,UZ,-7.532794e-04
3.114720e+03,ZP,UZ,-7.543851e-04
3.116230e+03,ZP,UZ,-7.549380e-04
3.117740e+03,ZP,UZ,-7.549380e-04
3.119250e+03,ZP,UZ,-7.541087e-04
3.120760e+03,ZP,UZ,-7.543851e-04
3.122270e+03,ZP,UZ,-7.549380e-04
3.123770e+03,ZP,UZ,-7.549380e-04
3.125280e+03,ZP,UZ,-7.560437e-04
3.126780e+03,ZP,UZ,-7.563203e-04
3.128290e+03,ZP,UZ,-7.563203e-04
3.129800e+03,ZP,UZ,-7.560437e-04
3.131310e+03,ZP,UZ,-7.560437e-04
3.132820e+03,ZP,UZ,-7.557673e-04
3.134330e+03,ZP,UZ,-7.557673e-04
3.135830e+03,ZP,UZ,-7.568730e-04
3.137340e+03,ZP,UZ,-7.560437e-04
3.138850e+03,ZP,UZ,-7.563203e-04
3.140360e+03,ZP,UZ,-7.571496e-04
3.141870e+03,ZP,UZ,-7.565967e-04
3.143370e+03,ZP,UZ,-7.574260e-04
3.144880e+03,ZP,UZ,-7.565967e-04
3.146390e+03,ZP,UZ,-7.574260e-04
3.147900e+03,ZP,UZ,-7.568730e-04
3.149410e+03,ZP,UZ,-7.577023e-04
3.150910e+03,ZP,UZ,-7.568730e-04
3.152420e+03,ZP,UZ,-7.579789e-04
3.153930e+03,ZP,UZ,-7.577023e-04
3.155440e+03,ZP,UZ,-7.577023e-04
3.156950e+03,ZP,UZ,-7.579789e-04
3.158460e+03,ZP,UZ,-7.577023e-04
3.159960e+03,ZP,UZ,-7.577023e-04
3.161470e+03,ZP,UZ,-7.582553e-04
3.162980e+03,ZP,UZ,-7.590846e-04
3.164480e+03,ZP,UZ,-7.582553e-04
3.165990e+03,ZP,UZ,-7.585316e-04
3.167500e+03,ZP,UZ,-7.588080e-04
3.169010e+03,ZP,UZ,-7.582553e-04
3.170520e+03,ZP,UZ,-7.588080e-04
3.172030e+03,ZP,UZ,-7.585316e-04
3.173540e+03,ZP,UZ,-7.588080e-04
3.175040e+03,ZP,UZ,-7.588080e-04
3.176550e+03,ZP,UZ,-7.585316e-04
3.178060e+03,ZP,UZ,-7.596373e-04
3.179570e+03,ZP,UZ,-7.590846e-04
3.181070e+03,ZP,UZ,-7.588080e-04
3.182580e+03,ZP,UZ,-7.599139e-04
3.184090e+03,ZP,UZ,-7.599139e-04
3.185600e+03,ZP,UZ,-7.593609e-04
3.187110e+03,ZP,UZ,-7.601903e-04
3.188610e+03,ZP,UZ,-7.593609e-04
3.190120e+03,ZP,UZ,-7.604666e-04
3.191630e+03,ZP,UZ,-7.596373e-04
3.193140e+03,ZP,UZ,-7.604666e-04
3.194640e+03,ZP,UZ,-7.599139e-04
3.196150e+03,ZP,UZ,-7.599139e-04
3.197660e+03,ZP,UZ,-7.610196e-04
3.199170e+03,ZP,UZ,-7.599139e-04
3.200680e+03,ZP,UZ,-7.607432e-04
3.202190e+03,ZP,UZ,-7.599139e-04
3.203690e+03,ZP,UZ,-7.607432e-04
3.205200e+03,ZP,UZ,-7.601903e-04
3.206710e+03,ZP,UZ,-7.607432e-04
3.208220e+03,ZP,UZ,-7.604666e-04
3.209730e+03,ZP,UZ,-7.604666e-04
3.211240e+03,ZP,UZ,-7.607432e-04
3.212740e+03,ZP,UZ,-7.610196e-04
3.214250e+03,ZP,UZ,-7.607432e-04
3.215760e+03,ZP,UZ,-7.610196e-04
3.217270e+03,ZP,UZ,-7.604666e-04
3.218780e+03,ZP,UZ,-7.610196e-04
3.220280e+03,ZP,UZ,-7.615725e-04
3.221790e+03,ZP,UZ,-7.612959e-04
3.223300e+03,ZP,UZ,-7.607432e-04
3.224810e+03,ZP,UZ,-7.607432e-04
3.226320e+03,ZP,UZ,-7.615725e-04
3.227830e+03,ZP,UZ,-7.621252e-04
3.229330e+03,ZP,UZ,-7.621252e-04
3.230840e+03,ZP,UZ,-7.615725e-04
3.232350e+03,ZP,UZ,-7.615725e-04
3.233860e+03,ZP,UZ,-7.624018e-04
3.235370e+03,ZP,UZ,-7.629545e-04
3.236870e+03,ZP,UZ,-7.626782e-04
3.238380e+03,ZP,UZ,-7.626782e-04
3.239890e+03,ZP,UZ,-7.624018e-04
3.241400e+03,ZP,UZ,-7.624018e-04
3.242910e+03,ZP,UZ,-7.621252e-04
3.244420e+03,ZP,UZ,-7.618489e-04
3.245920e+03,ZP,UZ,-7.618489e-04
3.247430e+03,ZP,UZ,-7.621252e-04
3.248940e+03,ZP,UZ,-7.621252e-04
3.250450e+03,ZP,UZ,-7.626782e-04
3.251960e+03,ZP,UZ,-7.626782e-04
3.253460e+03,ZP,UZ,-7.615725e-04
3.254970e+03,ZP,UZ,-7.621252e-04
3.256480e+03,ZP,UZ,-7.629545e-04
3.257990e+03,ZP,UZ,-7.629545e-04
3.259500e+03,ZP,UZ,-7.621252e-04
3.261010e+03,ZP,UZ,-7.621252e-04
3.262510e+03,ZP,UZ,-7.626782e-04
3.264020e+03,ZP,UZ,-7.632311e-04
3.265530e+03,ZP,UZ,-7.624018e-04
3.267040e+03,ZP,UZ,-7.624018e-04
3.268540e+03,ZP,UZ,-7.632311e-04
3.270050e+03,ZP,UZ,-7.626782e-04
3.271560e+03,ZP,UZ,-7.626782e-04
3.273070e+03,ZP,UZ,-7.635075e-04
3.274580e+03,ZP,UZ,-7.626782e-04
3.276080e+03,ZP,UZ,-7.626782e-04
3.277590e+03,ZP,UZ,-7.632311e-04
3.280610e+03,ZP,UZ,-7.626782e-04
3.282120e+03,ZP,UZ,-7.635075e-04
3.283630e+03,ZP,UZ,-7.626782e-04
3.285140e+03,ZP,UZ,-7.629545e-04
3.286640e+03,ZP,UZ,-7.626782e-04
3.288150e+03,ZP,UZ,-7.632311e-04
3.289660e+03,ZP,UZ,-7.632311e-04
3.291170e+03,ZP,UZ,-7.629545e-04
3.292670e+03,ZP,UZ,-7.632311e-04
3.294180e+03,ZP,UZ,-7.635075e-04
3.295690e+03,ZP,UZ,-7.635075e-04
3.297200e+03,ZP,UZ,-7.635075e-04
3.298710e+03,ZP,UZ,-7.637838e-04
3.300210e+03,ZP,UZ,-7.635075e-04
3.301720e+03,ZP,UZ,-7.632311e-04
3.303230e+03,ZP,UZ,-7.635075e-04
3.304740e+03,ZP,UZ,-7.632311e-04
3.306250e+03,ZP,UZ,-7.635075e-04
3.307760e+03,ZP,UZ,-7.635075e-04
3.309270e+03,ZP,UZ,-7.637838e-04
3.310770e+03,ZP,UZ,-7.637838e-04
3.312280e+03,ZP,UZ,-7.637838e-04
3.313790e+03,ZP,UZ,-7.643368e-04
3.315300e+03,ZP,UZ,-7.646132e-04
3.316810e+03,ZP,UZ,-7.643368e-04
3.318320e+03,ZP,UZ,-7.635075e-04
3.319820e+03,ZP,UZ,-7.635075e-04
3.321330e+03,ZP,UZ,-7.637838e-04
3.322840e+03,ZP,UZ,-7.640604e-04
3.324350e+03,ZP,UZ,-7.637838e-04
3.325850e+03,ZP,UZ,-7.637838e-04
3.327360e+03,ZP,UZ,-7.640604e-04
3.328870e+03,ZP,UZ,-7.640604e-04
3.330380e+03,ZP,UZ,-7.637838e-04
3.331890e+03,ZP,UZ,-7.637838e-04
3.333400e+03,ZP,UZ,-7.643368e-04
3.334900e+03,ZP,UZ,-7.648895e-04
3.336410e+03,ZP,UZ,-7.651661e-04
3.337920e+03,ZP,UZ,-7.648895e-04
3.339430e+03,ZP,UZ,-7.643368e-04
3.340940e+03,ZP,UZ,-7.643368e-04
3.342450e+03,ZP,UZ,-7.643368e-04
3.343950e+03,ZP,UZ,-7.643368e-04
3.345460e+03,ZP,UZ,-7.646132e-04
3.346970e+03,ZP,UZ,-7.646132e-04
3.348480e+03,ZP,UZ,-7.648895e-04
3.349990e+03,ZP,UZ,-7.654425e-04
3.351500e+03,ZP,UZ,-7.665481e-04
3.353000e+03,ZP,UZ,-7.662718e-04
3.354510e+03,ZP,UZ,-7.657188e-04
3.356020e+03,ZP,UZ,-7.682067e-04
3.357530e+03,ZP,UZ,-7.720769e-04
3.359040e+03,ZP,UZ,-7.753942e-04
3.360550e+03,ZP,UZ,-7.814757e-04
3.362050e+03,ZP,UZ,-7.894922e-04
3.363560e+03,ZP,UZ,-7.986144e-04
3.365070e+03,ZP,UZ,-8.052488e-04
3.366580e+03,ZP,UZ,-8.154769e-04
3.368090e+03,ZP,UZ,-8.268106e-04
3.369590e+03,ZP,UZ,-8.381444e-04
3.371100e+03,ZP,UZ,-8.458845e-04
3.372610e+03,ZP,UZ,-8.572182e-04
3.374120e+03,ZP,UZ,-8.660641e-04
3.375630e+03,ZP,UZ,-8.685520e-04
3.377140e+03,ZP,UZ,-8.718692e-04
3.378650e+03,ZP,UZ,-8.732512e-04
3.380150e+03,ZP,UZ,-8.751862e-04
3.381660e+03,ZP,UZ,-8.760155e-04
3.383170e+03,ZP,UZ,-8.776741e-04
3.384680e+03,ZP,UZ,-8.796094e-04
3.386190e+03,ZP,UZ,-8.798857e-04
3.387690e+03,ZP,UZ,-8.798857e-04
3.389200e+03,ZP,UZ,-8.809914e-04
3.390710e+03,ZP,UZ,-8.820970e-04
3.392220e+03,ZP,UZ,-8.826500e-04
3.393730e+03,ZP,UZ,-8.829264e-04
3.395240e+03,ZP,UZ,-8.829264e-04
3.396750e+03,ZP,UZ,-8.832030e-04
3.398250e+03,ZP,UZ,-8.834793e-04
3.399760e+03,ZP,UZ,-8.837557e-04
3.401270e+03,ZP,UZ,-8.840323e-04
3.402780e+03,ZP,UZ,-8.845850e-04
3.404290e+03,ZP,UZ,-8.848616e-04
3.405790e+03,ZP,UZ,-8.854143e-04
3.407300e+03,ZP,UZ,-8.856909e-04
3.408800e+03,ZP,UZ,-8.862436e-04
3.410310e+03,ZP,UZ,-8.862436e-04
3.411820e+03,ZP,UZ,-8.862436e-04
3.413320e+03,ZP,UZ,-8.862436e-04
3.414830e+03,ZP,UZ,-8.867965e-04
3.416340e+03,ZP,UZ,-8.867965e-04
3.417850e+03,ZP,UZ,-8.870729e-04
3.419360e+03,ZP,UZ,-8.881786e-04
3.420860e+03,ZP,UZ,-8.881786e-04
